"id","observed_on","lon","lat","species_guess","place_guess","taxon.id","taxon.name","taxon.rank","taxon.ancestry","taxon.common_name.id","taxon.common_name.name","taxon.common_name.is_valid","taxon.common_name.lexicon","iconic_taxon.id","iconic_taxon.name","iconic_taxon.rank","iconic_taxon.rank_level"
116325766,"2022-05-09","-80.9436283333","44.6377216667","Common Snapping Turtle","Grey Rd 1, Georgian Bluffs, ON, CA",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
116290905,"2022-05-04","-112.1458200348","49.9268683786","Bullsnake","Division No. 2, CA-AB, CA",60347,"Pituophis catenifer sayi","subspecies","48460/1/2/355675/26036/26172/85553/26504/797520/29033/29044",202896,"Bullsnake",TRUE,"English",26036,"Reptilia","class",50
116267803,"2022-05-09","-76.6557969153","45.1355360025","Eastern Milksnake","Lanark, ON K0G 1K0, Canada",515419,"Lampropeltis triangulum","species","48460/1/2/355675/26036/26172/85553/26504/797520/29768",850979,"Eastern Milksnake",TRUE,"English",26036,"Reptilia","class",50
116211367,"2022-05-07","-76.9308916667","44.7389616667","Midland Painted Turtle","Arden Rd, Central Frontenac, ON, CA",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
116163330,"2022-05-08","-79.1731787254","44.7726276914","Eastern Hognose Snake","Ontario, CA",29925,"Heterodon platirhinos","species","48460/1/2/355675/26036/26172/85553/26504/797518/29923",83070,"Eastern Hognose Snake",TRUE,"English",26036,"Reptilia","class",50
116141873,"2022-05-08","-75.7358466667","44.9427033333","Northern Redbelly Snake","Craig Rd, North Grenville, ON, CA",28559,"Storeria occipitomaculata occipitomaculata","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28555/28557",99026,"Northern Redbelly Snake",TRUE,"English",26036,"Reptilia","class",50
115940604,"2022-05-07","-76.661933139","45.1356100315","Northern Watersnake","Lanark, ON K0G 1K0, Canada",29306,"Nerodia sipedon sipedon","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/29299/29305",1863833,"Northern Watersnake",TRUE,"English",26036,"Reptilia","class",50
115833787,"2022-05-03","-79.1662583873","45.3113303608","Eastern Red-backed Salamander","Huntsville, ON P1H 2J3, Canada",27186,"Plethodon cinereus","species","48460/1/2/355675/20978/26718/26909/787551/27135",32958,"Eastern Red-backed Salamander",TRUE,"English",20978,"Amphibia","class",50
115833669,"2022-05-03","-79.1684396937","45.3103195444","Four-toed Salamander","Huntsville, ON P1H 2J3, Canada",27652,"Hemidactylium scutatum","species","48460/1/2/355675/20978/26718/26909/787564/27649",33921,"Four-toed Salamander",TRUE,"English",20978,"Amphibia","class",50
115790485,"2022-05-06","-79.75980996","43.40384213","Dekay's Brownsnake","Oakville, ON L6M 4J7, Canada",28562,"Storeria dekayi","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",226021,"Dekay's Brownsnake",TRUE,"English",26036,"Reptilia","class",50
115790208,"2022-05-05","-123.5469728","48.3528846","Rough-skinned Newt","William Head at Sandgate, Metchosin, BC V9C 4H5, Canada",27826,"Taricha granulosa","species","48460/1/2/355675/20978/26718/27701/787591/27816",34308,"Rough-skinned Newt",TRUE,"English",20978,"Amphibia","class",50
115790104,"2022-05-05","-123.546941","48.352826","Northern Pacific Tree Frog","William Head at Sandgate, Metchosin, BC V9C 4H5, Canada",24259,"Pseudacris regilla","species","48460/1/2/355675/20978/20979/23540/787552/24253",1210054,"Northern Pacific Tree Frog",TRUE,"English",20978,"Amphibia","class",50
115789822,"2022-05-05","-123.5468819722","48.352643","Northern Pacific Tree Frog","William Head at Sandgate, Metchosin, BC V9C 4H5, Canada",24259,"Pseudacris regilla","species","48460/1/2/355675/20978/20979/23540/787552/24253",1210054,"Northern Pacific Tree Frog",TRUE,"English",20978,"Amphibia","class",50
115699266,"2022-05-03","-123.98137","49.224945","Rough-skinned Newt","Burma Rd, Nanaimo, BC, CA",27826,"Taricha granulosa","species","48460/1/2/355675/20978/26718/27701/787591/27816",34308,"Rough-skinned Newt",TRUE,"English",20978,"Amphibia","class",50
115661426,"2022-05-04","-79.4552616667","44.585695","Eastern American Toad","Old Barrie Rd E, Orillia, ON, CA",123594,"Anaxyrus americanus americanus","subspecies","48460/1/2/355675/20978/20979/21359/64747/64968",242054,"Eastern American Toad",TRUE,"English",20978,"Amphibia","class",50
115656045,"2022-05-04","-80.7716666667","46.4386111111","Common Snapping Turtle","Wahnapitae, ON P0M 3C0, Canada",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
115641943,"2022-04-23","-119.531455","49.0910555","Western Painted Turtle","Road 22, Okanagan-Similkameen, BC, CA",39773,"Chrysemys picta bellii","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151488,"Western Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
115562673,"2022-05-05","-80.2393780833","43.4440143667","Midland Painted Turtle","Sideroad 10 N, Puslinch, ON, CA",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
115562038,"2022-05-05","-80.2397736377","43.4394904358","Eastern Milksnake","Ellis Rd, Puslinch, ON, CA",515419,"Lampropeltis triangulum","species","48460/1/2/355675/26036/26172/85553/26504/797520/29768",850979,"Eastern Milksnake",TRUE,"English",26036,"Reptilia","class",50
115500270,"2022-05-04","-76.2084336303","44.633779177","Blanding's Turtle","Ontario, CA",39885,"Emydoidea blandingii","species","48460/1/2/355675/26036/39532/39760/797516/39884",136263,"Blanding's Turtle",TRUE,"English",26036,"Reptilia","class",50
115493631,"2022-05-04","-65.39221513","44.67228014","Red-spotted Newt","Annapolis Royal, NS B0S 1A0, Canada",123499,"Notophthalmus viridescens viridescens","subspecies","48460/1/2/355675/20978/26718/27701/787591/27800/27805",220931,"Red-spotted Newt",TRUE,"English",20978,"Amphibia","class",50
115433419,"2022-05-04","-80.6057666667","46.0720445","Midland Painted Turtle","Road 607, French River, ON, CA",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
115422505,"1997-09-16","-78.25958","44.86509","Thamnophis sirtalis sirtalis","Canada, Ontario, PETERBOROUGH COUNTY, Burleigh Township, S of North Pencil Lake; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422504,"1997-09-16","-78.1346","44.85841","Thamnophis sirtalis sirtalis","Canada, Ontario, PETERBOROUGH COUNTY, Burleigh Township, S of Eels Lake; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422502,"1997-09-16","-78.35146","44.82134","Thamnophis sirtalis sirtalis","Canada, Ontario, PETERBOROUGH COUNTY, Cavendish Township, N end Pencil Lake; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422501,"1997-09-16","-78.35555","44.6765","Thamnophis sirtalis sirtalis","Canada, Ontario, PETERBOROUGH COUNTY, Harvey Township, nr. Mississagua Landing; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422500,"1997-09-14","-78.12862","44.46846","Thamnophis sirtalis sirtalis","Canada, Ontario, PETERBOROUGH COUNTY, Dummer Township, near Warsaw; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422499,"1997-09-03","-76.78122","45.84994","Thamnophis sirtalis sirtalis","Canada, Ontario, RENFREW COUNTY, Westmeath Township, LaCroix Bay, near shore of Ottawa River, N of La Passe; accuracy 500m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422498,"1997-08-17","-82.68148","41.75295","Thamnophis sirtalis sirtalis","Canada, Ontario, ESSEX COUNTY, Pelee Township, Pelee Island, S of Winery; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422496,"1997-08-14","-81.83583","42.48093","Thamnophis sirtalis sirtalis","Canada, Ontario, CHATHAM-KENT COUNTY, Orford Township, Highgate Railway Prairie; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422494,"1997-08-08","-78.29862","44.32587","Thamnophis sirtalis sirtalis","Canada, Ontario, PETERBOROUGH COUNTY, Duoro Township, Plati Avenue, Peterboroug; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422492,"1997-08-08","-81.83583","42.48093","Thamnophis sirtalis sirtalis","Canada, Ontario, CHATHAM-KENT COUNTY, Orford Township, Highgate Railway Prairie; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422491,"1997-08-02","-78.29862","44.32587","Thamnophis sirtalis sirtalis","Canada, Ontario, PETERBOROUGH COUNTY, Duoro Township, 347 Plati Avenue, Peterborough; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422488,"1997-07-14","-95.11174","49.78997","Thamnophis sirtalis sirtalis","Canada, Ontario, KENORA COUNTY, Gundy Township, 1-2 km E of Ingolf, along CP railway; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422487,"1997-07-14","-95.07662","49.74833","Thamnophis sirtalis sirtalis","Canada, Ontario, KENORA COUNTY, Gundy Township, Gundy [Lake] Road, 1.7 km N of Hwy. 17, 5.5km E of Manitoba border; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422485,"1997-06-13","-80.23677","44.86212","Thamnophis sirtalis sirtalis","Canada, Ontario, SIMCOE COUNTY, Christian Isl Township, Christian Island, Georgian Bay; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422484,"1997-06-12","-80.29768","43.15814","Thamnophis sirtalis sirtalis","Canada, Ontario, BRANT COUNTY, Brantford Township, Brantford RR prairie, N side Grand River; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422483,"1997-05-24","-81.06951","44.77553","Thamnophis sirtalis sirtalis","Canada, Ontario, GREY COUNTY, Keppel Township, Bruce's Caves Cons. Area; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422482,"1997-05-23","-81.27396","44.7149","Thamnophis sirtalis sirtalis","Canada, Ontario, BRUCE COUNTY, Amabel Township, Oliphant; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422480,"1997-05-21","-82.63344","41.75544","Thamnophis sirtalis sirtalis","Canada, Ontario, ESSEX COUNTY, Pelee Township, Pelee Island, Stone Road Alvar; accuracy 1000m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422479,"1997-05-05","-81.06951","44.77553","Thamnophis sirtalis sirtalis","Canada, Ontario, GREY COUNTY, Keppel Township, Bruce's Caves Cons. Area; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422478,"1997-05-05","-81.27396","44.7149","Thamnophis sirtalis sirtalis","Canada, Ontario, BRUCE COUNTY, Amabel Township, Oliphant; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422477,"1997-05-05","-77.31521","44.39197","Thamnophis sirtalis sirtalis","Canada, Ontario, HASTINGS COUNTY,  Township, Vanderwater Cons. Area, M; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422473,"1997-05-05","-77.80921","44.27285","Thamnophis sirtalis sirtalis","Canada, Ontario, NORTHUMBERLAND COUNTY, Seymour Township, Seymour Cons. Area, near; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422471,"1997-05-05","-82.63344","41.75544","Thamnophis sirtalis sirtalis","Canada, Ontario, ESSEX COUNTY, Pelee Township, Pelee Island, Stone Road; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422470,"1997-05-02","-77.31521","44.39197","Thamnophis sirtalis sirtalis","Canada, Ontario, HASTINGS COUNTY,  Township, Vanderwater Cons. Area, Moira River; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422469,"1997-05-02","-77.80921","44.27285","Thamnophis sirtalis sirtalis","Canada, Ontario, NORTHUMBERLAND COUNTY, Seymour Township, Seymour Cons. Area, near Campbellford; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422468,"1997-04-29","-78.40029","44.83237","Thamnophis sirtalis sirtalis","Canada, Ontario, PETERBOROUGH COUNTY,  Township, ; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422467,"1997-04-29","-78.35627","44.68822","Thamnophis sirtalis sirtalis","Canada, Ontario, PETERBOROUGH COUNTY,  Township, Hwy. 507; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422466,"1997-04-27","-77.8042","44.27297","Thamnophis sirtalis sirtalis","Canada, Ontario, NORTHUMBERLAND COUNTY, Seymour Township, Seymour Conservation Area, Trent River, S of Campbellford; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422465,"1997-04-26","-77.21842","44.65407","Thamnophis sirtalis sirtalis","Canada, Ontario, LENNOX & ADDINGTON COUNTY, Kaladar Township, S of Flinton; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
115422464,"1997-04-26","-77.76287","44.43333","Thamnophis sirtalis sirtalis","Canada, Ontario, PETERBOROUGH COUNTY,  Township, ; accuracy 100m",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
